CNN,CODE,CNN_1,STREET1,STREET2,DETECTION,STREET3,SUP_DIST,STREET4,VEH_ACTUAT,PED_SIGNAL,PED_ACTUAT,TBC,PREEMPT_PR,D_ATE2070,PROJECT_NE,PROJECT_OL,UPGRADED,YR_OF_CONT,LAST_UPGRA,NEW_SIGNAL,MOD_PROJEC,FULL_UPGRA,BEACON_FLA,FUNDING,RLCAM,STARTYEAR,CALTRANS_R,CALTRANS,PERCENT_C,SF,PERCENT_SF,PERCENT_PO,APS,shape,SF Find Neighborhoods 2,Current Police Districts 2,Current Supervisor Districts 2,Analysis Neighborhoods 2,Neighborhoods
24965000,,24965000,JONES,POST,OPTICOM,,3,,,ALL,,GPS,TSP;FIRE PREEMPT,,,Walk First PCS,FULL DONE,,0,NONE,NONE,DONE,NONE,SFMTA PROP-A,,1957,,,0,,0,0,PENDING,POINT (-122.41334 37.78766),50,6,3,36,50
25215000,,25215000,POST,VAN NESS,BUTTON,,2;3;5,,,ALL,,GPS,TRANSIT PREEMPT,,VAN NESS BRT,,FULL DONE,21-Apr,2021,NONE,NONE,DONE,NONE,FED/SALES TAX,,1948,101(b),,50,X,50,0,PENDING,POINT (-122.421555 37.786613),50,4,3,36,50
27942000,,27942000,GREAT HWY,LINCOLN,,,1;4,,WIRELESS,ALL,YES,GPS,,,GREAT HIGHWAY,,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1981,,,0,,0,0,FUTURE,POINT (-122.51033 37.763996),39,10,7,35,39
24000000,,24000000,21ST ST,POTRERO,OPTICOM,,9;10,,,ALL,,GPS,TSP;FIRE PREEMPT,,,Potrero Streetscape; POTRERO,MOD AFTER FULL PENDING,3-Apr,0,NONE,PENDING,DONE,NONE,SALES TAX,,1948,,,0,,0,0,APS ENAV 2WIRE POTRERO STSCAPE (6),POINT (-122.406784 37.757755),,3,9,20,
24198000,,24198000,09TH ST,BRYANT,OPTICOM,US 101 N OFF RAMP,6,,,ALL,,GPS,FIRE PREEMPT,,CT 36,BRYANT,MOD AFTER FULL FUTURE,Jun-96,1998,NONE,FUTURE,DONE,NONE,SALES TAX,,1971,101(a),,20,X,80,0,,POINT (-122.408516 37.771286),33,1,10,34,33
27538000,,27538000,22ND AVE,GEARY,OPTICOM,,1,,,ALL,,GPS,TSP;FIRE PREEMPT,,Geary BRT Phase 2 (unfunded),CT 62,NEW DONE,,2016,DONE,NONE,NONE,NONE,SALES TAX,,2016,,,0,,0,0,APS ENAV 4WIRE CT62 (8),POINT (-122.4815 37.78022),8,8,4,29,8
2864000,,2864000,BEALE,NATOMA (TRANSBAY DRIVEWAY),,,6,,,ALL,,GPS,,,,TRANSBAY,NEW DONE,,2019,DONE,NONE,NONE,NONE,,,2019,,,0,,0,0,APS ENAV 2WIRE TRANSBAY (6),POINT (-122.39476 37.790318),108,1,10,8,108
2449200,,2449200,02ND ST,STILLMAN,,,6,,,N.A.,YES,GPS,,,2nd St Streetscape,,BEACON DONE,,0,NONE,NONE,NONE,DONE,,,2020,,,0,,0,0,,POINT (-122.394135 37.783497),30,1,10,8,30
25706000,,25706000,16TH ST,DOLORES,,,8,,,ALL,,GPS,,,,CT 18,NONE,,0,,,,,,,1951,,,0,,0,0,PENDING,POINT (-122.42637 37.76464),37,3,5,20,37
26346000,,26346000,ASHBURY,OAK,,,5,,,ALL,,GPS,,,,HES,FULL DONE,Jul-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.447296 37.771873),25,7,11,3,25
22921000,,22921000,CLAREMONT,PORTOLA,,,7,,,ALL,,GPS,,,,CT 32,MOD DONE,,1997,,DONE,,,SALES TAX,,1997,,,0,,0,0,,POINT (-122.465225 37.73968),116,10,8,41,116
27372000,,27372000,19TH AVE,IRVING,OPTICOM,,4,,,ALL,,GPS,FIRE PREEMPT,,,19th Avenue APS; 19th AVE PH 1,FULL DONE,7-Aug,2009,NONE,NONE,DONE,NONE,STATE/CITY,,1946,1(a),X,50,X,50,0,APS_ENAV 2WIRE_19thAV (8),POINT (-122.47716 37.763554),39,10,7,14,39
25468000,,25468000,CHESTNUT,COLUMBUS,MECHANICAL,TAYLOR,3,,,ALL,,GPS,CABLE CAR PREEMPTION,,,COLUMBUS,FULL DONE,3-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1957,,,0,,0,0,,POINT (-122.41486 37.80354),106,6,3,23,106
25226000,,25226000,PINE,VAN NESS,,,2;3,,,ALL,,GPS,,,VAN NESS BRT,PINE,FULL DONE,21-Apr,2021,NONE,NONE,DONE,NONE,FED/SALES TAX,,1948,101(b),,50,X,50,0,PENDING,POINT (-122.42212 37.789406),50,4,3,21,50
2805000,,2805000,BAYSHORE,US 101 OFF RAMP,,,10,,,ALL,,GPS,,,,,CALTRANS,,0,,,,,,,0,101(a),X,25,,75,0,,POINT (-122.40429 37.732254),91,2,9,1,91
24524000,,24524000,ESSEX,FOLSOM,,,6,,WIRELESS,ALL,,GPS,,,,TRANSBAY TERMINAL,NEW DONE,,2010,DONE,,,,TRANSBAY TERMINAL,,2010,,,0,,0,0,APS ENAV 2WIRE (4),POINT (-122.39563 37.786373),30,1,10,8,30
4072000,,4072000,CLARENDON,MIDBLOCK AT,,OAK PARK,7,PANORAMA,,N.A.,,GPS,,,,,,,0,,,,,,,2016,,,0,,0,0,,POINT (-122.45516 37.754333),47,7,8,38,47
21893000,,21893000,29TH ST,DOLORES,,,8,,,ALL,,GPS,,,,CT 32,MOD DONE,,0,,DONE,,,,,1971,,,0,,0,0,,POINT (-122.42437 37.74383),84,9,5,22,84
26038000,,26038000,FELL,STEINER,,,5,,,ALL,,GPS,,,Signal Visibility Upgrades Ph 2,HES,MOD AFTER FULL FUTURE,Jul-00,0,NONE,FUTURE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.43263 37.77469),26,4,11,9,26
26076000,,26076000,DIVISADERO,EDDY,,,5,,,ALL,,GPS,,,,CT 51,NEW DONE,,1999,,,,,SALES TAX,,1999,,,0,,0,0,,POINT (-122.43891 37.780582),97,4,11,39,97
24311000,,24311000,08TH ST,MISSION,OPTICOM,,6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,SOMA MISSION,FULL DONE,1-Apr,2003,NONE,NONE,DONE,NONE,SALES TAX,,1956,,,0,,0,0,PENDING,POINT (-122.41315 37.777454),32,1,10,34,32
33719000,,33719000,20TH AVE,WINSTON,,,7,,,ALL,,GPS,,,,CT 51,NEW DONE,,1999,,,,,SALES TAX,,1999,,,0,,0,0,APS_4WIRE_PH2 (6),POINT (-122.47603 37.726944),41,10,8,16,41
24724000,,24724000,BUSH,KEARNY,OPTICOM,,3,,,ALL,,GPS,FIRE PREEMPT,,,BUSH,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.404015 37.790756),19,6,3,8,19
22744000,,22744000,OCEAN,VICTORIA,,,7,,,ALL,,GPS,,,,OCEAN,FULL DONE,1-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1950,,,0,,0,0,APS ENAV 2WIRE CITYWIDE NEW APS (6),POINT (-122.46421 37.725998),68,10,8,41,68
26057000,,26057000,DIVISADERO,FULTON,,,5,,,PENDING,,GPS,,,Western Addition Phase 1,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,,,1958,,,0,,0,0,PENDING,POINT (-122.43816 37.77685),23,4,11,9,23
23887000,,23887000,05TH ST,BRANNAN,OPTICOM,,6,,WIRELESS,ALL,,GPS,FIRE PREEMPT,,Signal Visibility Upgrades Ph 2,BRANNAN/TOWNSEND,MOD AFTER FULL FUTURE,1-Jan,2002,NONE,FUTURE,DONE,NONE,SALES TAX,,1957,,,0,,0,0,,POINT (-122.39874 37.77656),32,1,10,34,32
34172000,,34172000,04TH ST,MISSION BAY SOUTH,,,6,,VIDEO,ALL,YES,GPS,,,,MISSION BAY,NEW DONE,,2009,DONE,NONE,NONE,NONE,MISSION BAY,,2009,,,0,,0,0,,POINT (-122.39113 37.770565),34,1,10,4,34
27087000,,27087000,06TH AVE,LINCOLN,,,5,,,ALL,,GPS,,,,,NONE,,0,NONE,NONE,NONE,NONE,,,1969,,,0,,0,0,,POINT (-122.46322 37.766052),109,7,11,14,109
26693000,,26693000,FRANKLIN,GREENWICH,,,2,,,ALL,,GPS,,,,Franklin Upgrade,FULL DONE,,0,NONE,NONE,DONE,NONE,SALES TAX,,1964,,,0,,0,0,,POINT (-122.42599 37.8002),15,4,6,13,15
22628000,,22628000,CAPITOL,OCEAN,,,7,,,ALL,,GPS,,,,CT 60,NEW DONE,,2012,DONE,,,,,,2012,,,0,,0,0,APS_ENAV 4WIRE_CT60 (6),POINT (-122.4592 37.72453),64,10,8,24,64
2183101,,2183101,ALEMANY - EB,MIDBLOCK AT,,RAMSELL,7;11,VICTORIA,,N.A.,,GPS,,,,,,,0,,,,,,,2016,,,0,,0,0,,POINT (-122.46554 37.711704),65,10,8,24,65
26706000,,26706000,FRANCISCO,VAN NESS,,,2,,,ALL,,GPS,,,VAN NESS BRT,CT 28/29,FULL DONE,2-Jan,0,NONE,NONE,DONE,NONE,FED/SALES TAX,,1948,101(b),,50,X,50,0,PENDING,POINT (-122.424904 37.8032),107,4,6,32,107
21304000,,21304000,CESAR CHAVEZ,MISSION,OPTICOM,,9,,,ALL,,GPS,FIRE PREEMPT,,,,FULL DONE,,0,NONE,NONE,DONE,NONE,SALES TAX,,1950,,,0,,0,0,APS_4WIRE CESAR CHAVEZ STSCAPE (8),POINT (-122.418205 37.74816),83,3,2,2,83
21750000,,21750000,ALEMANY,ONONDAGA,,,11,,,ALL,,GPS,,,,Denman SR2S; Alemany Installed Conduit,FULL DONE,,0,NONE,DONE,DONE,NONE,FEDERAL,,1949,,,0,,0,0,APS ENAV 4WIRE SR2S (8),POINT (-122.43863 37.721622),80,9,1,28,80
20238000,,20238000,03RD ST,FAIRFAX,VETAG,,10,,VIDEO,ALL,YES,GPS,TSP,,Signal Visibility Upgrades Ph 1,3RDLRP,MOD AFTER FULL PENDING,1-Oct,2005,NONE,PENDING,DONE,NONE,MUNI,,1989,,,0,,0,0,APS_2WIRE_PH1 (9),POINT (-122.38818 37.741882),86,2,9,1,86
26106000,,26106000,GLENDALE,MARKET,,,8,,,NONE,,GPS,,,,,NONE,,0,,,,,,,1985,,,0,,0,0,,POINT (-122.44221 37.756634),47,3,5,38,47
27557000,,27557000,27TH AVE,GEARY,OPTICOM,,1,,,ALL,,GPS,TSP;FIRE PREEMPT,,Geary BRT Phase 2 (unfunded),,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1988,,,0,,0,0,,POINT (-122.48686 37.779987),8,8,4,29,8
26504000,,26504000,BUSH,GOUGH,,,2;5,,,ALL,,GPS,,,,Gough Future Upgrade; BUSH,MOD AFTER FULL DONE,1-Oct,2004,NONE,DONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,APS iNAV 3WIRE GOUGH (8),POINT (-122.425224 37.788067),100,4,6,39,100
24421000,,24421000,11TH ST,MISSION,OPTICOM,,6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,SOMA MISSION,FULL DONE,1-Apr,2003,NONE,NONE,DONE,NONE,FEDS,,1956,,,0,,0,0,,POINT (-122.41709 37.77432),32,1,10,34,32
25286000,,25286000,HYDE,VALLEJO,MECHANICAL,,3,,,ALL,,GPS,CABLE CAR PREEMPTION,,,CT 58,NEW DONE,,2009,,,,,SALES TAX,,2009,,,0,,0,0,,POINT (-122.418655 37.79733),107,6,3,32,107
24819000,,24819000,BATTERY,EMBARCADERO,VETAG,LOMBARD,3,,LOOPS,ALL,YES,GPS,TSP,,,N EMB,NEW DONE,,1995,,,,,FEDS,,1995,,,0,,0,75,,POINT (-122.40196 37.804066),77,6,3,8,77
20299000,,20299000,BAYSHORE,BLANKEN,VETAG,,10,,WIRELESS,ALL,YES,GPS,TSP,,,3RDLRP,NEW DONE,1-Oct,2004,DONE,NONE,NONE,NONE,Muni,,2004,,,0,,0,0,APS ENAV 2WIRE_PH1 (8),POINT (-122.4019 37.712246),89,9,9,1,89
24540000,,24540000,02ND ST,HOWARD,,,6,,,ALL,,GPS,,,2nd St Streetscape,HOWARD,MOD AFTER FULL DONE,,1999,NONE,DONE,DONE,NONE,SALES TAX,,1957,,,0,,0,0,PENDING,POINT (-122.39825 37.786774),32,1,10,8,32
26608000,,26608000,BUSH,FILLMORE,OPTICOM,,5,,,ALL,,GPS,FIRE PREEMPT,,,BUSH,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.43345 37.787014),101,4,11,30,101
24674000,,24674000,CALIFORNIA,FRONT,,,3,,,ALL,,GPS,,,,,NONE,,0,,,,,,,1956,,,0,,0,0,,POINT (-122.398766 37.793354),108,6,3,8,108
26842000,,26842000,LYON,PINE,,,2,,,ALL,,GPS,,,,HES,FULL DONE,Oct-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.4452 37.786476),103,8,6,31,103
21502000,,21502000,LOWELL,MISSION,OPTICOM,NAGLEE,11,,,ALL,,GPS,TSP;FIRE PREEMPT,,MISSION IV,,FULL FUTURE,16-Jan,0,NONE,NONE,FUTURE,NONE,SALES TAX,,1951,,,0,,0,0,,POINT (-122.44637 37.71143),58,9,1,7,58
23202000,,23202000,19TH AVE,RIVERA,OPTICOM,,4;7,,LOOPS,ALL,YES,GPS,TSP;FIRE PREEMPT,,,19th AVE PH 2,FULL DONE,8-Jan,2009,NONE,NONE,DONE,NONE,STATE/CITY,,1946,1(a),,50,X,50,0,PENDING,POINT (-122.47589 37.746777),44,10,8,41,44
52189000,,52189000,PHELAN,PHELAN LOOP,,,7,,WIRELESS,ALL,YES,GPS,,,,CITY COLLEGE,NEW DONE,2009,2009,DONE,NONE,NONE,NONE,CITY COLLEGE,,2009,,,0,,0,0,APS_2WIRE_CITYCOLLEGE (2),POINT (-122.452324 37.72389),95,9,8,41,95
24959000,,24959000,JONES,SUTTER,OPTICOM,,3,,,ALL,,GPS,TSP;FIRE PREEMPT,,,PCS 1,FULL DONE,,0,NONE,NONE,DONE,NONE,,,1961,,,0,,0,0,,POINT (-122.41353 37.788593),50,6,3,21,50
24941000,,24941000,GEARY,TAYLOR,OPTICOM,,3;6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,DOWNTOWN GEARY,FULL DONE,3-Feb,0,NONE,NONE,DONE,NONE,SALES TAX,,1957,,,0,,0,0,,POINT (-122.4115 37.786934),20,6,3,36,20
26427000,,26427000,FREDERICK,STANYAN,,,5,,,SOME PHASES,,GPS,,,,,NONE,,0,,,,,,,1972,,,0,,0,0,,POINT (-122.452934 37.76637),29,7,11,3,29
25480000,,25480000,NORTH POINT,POWELL,OPTICOM,,3,,,ALL,,GPS,TSP;FIRE PREEMPT,,,CT 54,NEW DONE,1-Oct,2003,,,,,SALES TAX,,2003,,,0,,0,0,,POINT (-122.412125 37.80675),99,6,3,23,99
25485000,,25485000,BEACH,MASON,VETAG,,3,,,ALL,,GPS,TRANSIT PREEMPT,,,F-LINE,NEW DONE,,1998,,,,,MUNI,,1998,,,0,,0,0,,POINT (-122.41396 37.807476),99,6,3,23,99
24459000,,24459000,GROVE,VAN NESS,,,5;6,,,ALL,,GPS,,,VAN NESS BRT,CT 26,FULL AFTER MOD DONE,21-May,2021,NONE,DONE,DONE,NONE,FED/SALES TAX,,9999,101(b),,50,X,50,0,APS_4WIRE_PH1 (8),POINT (-122.41987 37.778248),21,4,10,36,21
21517000,,21517000,ALEMANY,MOUNT VERNON,,,11,,WIRELESS,ALL,YES,GPS,,,,CT 45,NEW DONE,,1996,DONE,NONE,NONE,NONE,FED/SALES TAX,,1996,,,0,,0,0,,POINT (-122.44455 37.716076),80,9,1,28,80
26976000,,26976000,BRODERICK,LOMBARD,,RICHARDSON,2,,LOOPS&VIDEO,ALL,YES,GPS,,,,LOMBARD/RICHARDSON,FULL DONE,6-Aug,0,NONE,NONE,DONE,NONE,STATE/CITY,,1947,480(b),,50,X,50,0,PENDING,POINT (-122.444305 37.798786),14,4,6,13,14
27520000,,27520000,25TH AVE,CABRILLO,,,1,,,ALL,,GPS,,,,CT 32,MOD DONE,,0,NONE,DONE,NONE,NONE,SALES TAX,,1959,,,0,,0,0,,POINT (-122.484314 37.774433),8,8,4,29,8
27150000,,27150000,08TH AVE,IRVING,,,5,,,N.A.,YES,GPS,,,,Inner Sunset Streetscape,BEACON DONE,,0,NONE,NONE,NONE,DONE,,,2019,,,0,,0,0,,POINT (-122.465225 37.764072),109,10,11,14,109
26554000,,26554000,FRANKLIN,GREEN,,,2,,,ALL,,GPS,,,,Franklin Upgrade,FULL DONE,,0,NONE,NONE,DONE,NONE,SALES TAX,,1964,,,0,,0,0,,POINT (-122.42542 37.797405),102,4,6,13,102
26062000,,26062000,GOLDEN GATE,PIERCE,,,5,,,ALL,,GPS,,,Western Addition Phase 1,CT 32,MOD AFTER MOD PENDING,,0,NONE,PENDING,NONE,NONE,,,1955,,,0,,0,0,PENDING,POINT (-122.43523 37.77914),97,4,11,39,97
26047000,,26047000,PIERCE,TURK,,,5,,,ALL,,GPS,,,Western Addition Phase 2,CT 32,MOD AFTER MOD FUTURE,,0,NONE,FUTURE,NONE,NONE,,,1955,,,0,,0,0,FUTURE,POINT (-122.43541 37.78007),97,4,11,39,97
24911000,,24911000,BUSH,STOCKTON,OPTICOM,,3,,,ALL,,GPS,FIRE PREEMPT,,,BUSH,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.40712 37.790363),19,6,3,8,19
25589000,,25589000,LARKIN,NORTH POINT,,,2,,,ALL,,GPS,,,,PCS2010 BATCH 1,MOD AFTER FULL DONE,,1997,,DONE,,,FED/SALES TAX,,1988,,,0,,0,0,,POINT (-122.422 37.805492),98,6,6,32,98
26048000,,26048000,STEINER,TURK,,,5,,,FUTURE,,GPS,,,Western Addition Phase 2,,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1955,,,0,,0,0,FUTURE,POINT (-122.43377 37.78028),97,4,11,39,97
33434000,,33434000,ALEMANY,BROTHERHOOD,,,7;11,,,ALL,,GPS,,,,,NONE,,0,,,,,,,1972,,,0,,0,0,,POINT (-122.46377 37.71152),65,10,8,24,65
23952000,,23952000,25TH ST,POTRERO,OPTICOM,,9;10,,WIRELESS,ALL,,GPS,TSP;FIRE PREEMPT,,,Potrero Streetscape; POTRERO,MOD AFTER FULL DONE,3-Apr,0,NONE,DONE,DONE,NONE,SALES TAX,,1948,,,0,,0,0,APS ENAV 2WIRE POTRERO STSCAPE (6),POINT (-122.406204 37.75172),54,3,9,20,54
21444000,,21444000,GENEVA,PARIS,OPTICOM,,11,,WIRELESS,ALL,YES,GPS,TSP;FIRE PREEMPT,,GENEVA ATP,CT 51,MOD AFTER NEW PENDING,,1999,DONE,PENDING,NONE,NONE,SALES TAX,,1999,,,0,,0,0,PENDING,POINT (-122.43942 37.715668),90,9,1,7,90
20259000,,20259000,CANDLESTICK,MONSTER PARK,,,10,,,n.a.,,GPS,,,,,LANE CONTROL,,0,NONE,NONE,NONE,NONE,,,1995,,,0,,0,0,,POINT (-122.38644 37.711155),79,2,9,1,79
24679000,,24679000,BUSH,SANSOME,OPTICOM,,3,,,ALL,,GPS,FIRE PREEMPT,,,,NONE,,0,,,,,SALES TAX,,1949,,,0,,0,0,,POINT (-122.400734 37.791172),108,6,3,8,108
27472000,,27472000,BALBOA,PARK PRESIDIO,,,1,,WIRELESS,ALL,YES,GPS,,,,19th AVE PH 2,FULL DONE,8-Jan,2009,NONE,NONE,DONE,NONE,STATE/CITY,,1946,1(a),,50,X,50,0,PENDING,POINT (-122.47202 37.776863),5,8,4,11,5
23938000,,23938000,04TH ST,FOLSOM,,,6,,,ALL,,GPS,,,,4TH STREET WIDENING,FULL DONE,Jun-97,1999,NONE,NONE,DONE,NONE,FEDS,,1956,,,0,,0,0,,POINT (-122.401146 37.78202),32,1,10,34,32
24760000,,24760000,PACIFIC,SANSOME,,,3,,,ALL,,GPS,,,,Sansome Two Way,FULL DONE,,0,,,,,,,1973,,,0,,0,0,,POINT (-122.40203 37.7975),106,6,3,6,106
23800000,,23800000,02ND ST,TOWNSEND,,,6,,,ALL,,GPS,,,2nd St Streetscape,BRANNAN/TOWNSEND,MOD AFTER FULL DONE,1-Jan,2001,NONE,DONE,DONE,NONE,SALES TAX,,1951,,,0,,0,0,PENDING,POINT (-122.39051 37.7806),31,1,10,4,31
20485000,,20485000,03RD ST,WALLACE,VETAG,,10,,VIDEO,ALL,YES,GPS,TSP,,,3RDLRP,NEW DONE,1-Oct,2005,DONE,NONE,NONE,NONE,MUNI,,2005,,,0,,0,0,APS_2WIRE_PH1 (9),POINT (-122.39288 37.728485),86,2,9,1,86
25824000,,25824000,15TH ST,CASTRO,,,8,,LOOPS,SOME PHASES,YES,GPS,,,,,MOD DONE,,0,,DONE,,,,,1990,,,0,,0,0,,POINT (-122.435455 37.765724),28,7,5,5,28
26077000,,26077000,DIVISADERO,TURK,OVERHEAD CONTACT PAN,,5,,,FUTURE,,GPS,ACTUATED TRANSIT PHASE,,Western Addition Phase 2,CT 33; CT 21,FULL AFTER MOD FUTURE,,0,NONE,DONE,FUTURE,NONE,SALES TAX,,1955,,,0,,0,0,FUTURE,POINT (-122.43873 37.779655),97,4,11,39,97
25958000,,25958000,FULTON,LAGUNA,,,5,,,PENDING,,GPS,,,Western Addition Phase 1,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,,,1978,,,0,,0,0,PENDING,POINT (-122.42663 37.778324),22,4,11,9,22
21703000,,21703000,MISSION,TRUMBULL,OPTICOM,,11,,,ALL,,GPS,TSP;FIRE PREEMPT,,,MISSION TRUMBULL,FULL DONE,,0,NONE,NONE,DONE,NONE,,,1976,,,0,,0,0,APS 2WIRE AS-NEEDED PAVING (6),POINT (-122.42929 37.730736),94,9,1,7,94
25701000,,25701000,15TH ST,GUERRERO,,,8,,,ALL,,GPS,,,,,MOD DONE,,0,NONE,DONE,NONE,NONE,,,1990,,,0,,0,0,,POINT (-122.42425 37.7664),37,3,5,20,37
25157000,,25157000,LEAVENWORTH,POST,OPTICOM,,3;6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,Walk First PCS,FULL DONE,,0,NONE,NONE,DONE,NONE,GOBOND-FY16,,1976,,,0,,0,0,PENDING,POINT (-122.414986 37.78745),50,6,3,36,50
5885000,,5885000,BUCHANAN,FULTON,,,5,,,n.a.,,GPS,,,Western Addition Phase 1,,BEACON PENDING,,0,NONE,NONE,NONE,PENDING,,,1981,,,0,,0,0,,POINT (-122.42808 37.77814),22,4,11,9,22
24905000,,24905000,CYRIL MAGNIN,O'FARRELL,OPTICOM,,3;6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,,NONE,,0,,,,,,,1973,,,0,,0,0,,POINT (-122.40893 37.78629),19,5,3,36,19
24749000,,24749000,GRANT,SACRAMENTO,OPTICOM,,3,,,SOME PHASES,,GPS,TSP; FIRE PREEMPT,,,,NONE,,0,,,,,,,1974,,,0,,0,0,,POINT (-122.40611 37.793373),104,6,3,6,104
24081000,,24081000,22ND ST,SOUTH VAN NESS,,,9,,,ALL,,GPS,,,,Walk First PCS,FULL DONE,,0,NONE,NONE,DONE,NONE,SFMTA PROP-A,,1954,,,0,,0,0,PENDING,POINT (-122.41655 37.75556),53,3,2,20,53
23787000,,23787000,16TH ST,MISSOURI,OPTICOM,,10,,,ALL,,GPS,TSP;FIRE PREEMPT,,16TH STREET,,NEW DONE,,0,DONE,NONE,NONE,NONE,,,2020,,,0,,0,0,APS ENAV 2WIRE 16TH ST (6),POINT (-122.39688 37.766426),54,1,9,4,54
22464000,,22464000,GOETHE,SAN JOSE,,,11,,,ALL,YES,GPS,,,,,CALTRANS,,0,,,,,,,2020,82,X,100,,0,0,APS HAWK,POINT (-122.458824 37.70842),66,10,1,28,66
22049000,,22049000,MISSION,SENECA,OPTICOM,,11,,,ALL,,GPS,TSP;FIRE PREEMPT,,,WALK FIRST NEW SIGNALS,NEW DONE,,2018,DONE,NONE,NONE,NONE,SFMTA PROP-A,,2018,,,0,,0,0,APS ENAV 2WIRE WF NEW (6),POINT (-122.440094 37.71766),90,9,1,7,90
23592000,,23592000,EMBARCADERO,KING,VETAG,TOWNSEND,6,PIER 40,WIRELESS&LOOPS,ALL,YES,GPS,TSP,,,PCS & APS Livable Streets; S EMB,NEW DONE,,1994,,,,,FEDS,,1994,,,0,,0,33,APS ENAV 2WIRE PCS2 (10),POINT (-122.38829 37.78179),31,1,10,4,31
34155000,,34155000,03RD ST,CHANNEL,VETAG,,6,,WIRELESS&VIDEO,ALL,YES,GPS,TSP;ACTUATED TRANSIT PHASE;TRANSIT PREEMPT,,,3RDLRP,NEW DONE,1-Oct,2005,DONE,NONE,NONE,NONE,MUNI,,2005,,,0,,0,0,,POINT (-122.389854 37.774548),34,1,10,4,34
23831000,,23831000,03RD ST,BRYANT,OPTICOM,,6,,,ALL,,GPS,FIRE PREEMPT,,,BRYANT,FULL DONE,Jun-96,1998,NONE,NONE,DONE,NONE,SALES TAX,,1956,,,0,,0,0,,POINT (-122.39583 37.781315),31,1,10,8,31
26030000,,26030000,FELL,SCOTT,,,5,,,ALL,,GPS,,,,HES,FULL DONE,Jul-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.43593 37.774273),26,4,11,9,26
26481000,,26481000,PARKER,TURK,,,1,,,SOME PHASES,,GPS,,,,,NONE,,0,,,,,,,1975,,,0,,0,0,,POINT (-122.45337 37.77782),12,7,4,18,12
26605000,,26605000,CALIFORNIA,WEBSTER,,,2,,,ALL,,GPS,,,,WEBSTER PCS,FULL DONE,,0,NONE,NONE,DONE,NONE,,,1985,,,0,,0,0,APS ENAV 2WIRE WEBSTER (8),POINT (-122.43218 37.789112),102,4,6,30,102
25410000,,25410000,BAY,STOCKTON,OPTICOM,,3,,,ALL,,GPS,TSP;FIRE PREEMPT,,Signal Visibility Upgrades Ph 2,PCS2010 BATCH 1,MOD AFTER FULL FUTURE,,1997,NONE,FUTURE,DONE,NONE,FED/SALES TAX,,1975,,,0,,0,0,,POINT (-122.4103 37.806023),99,6,3,23,99
4971000,,4971000,DRUMM,MIDBLOCK AT,,CLAY,3,SACRAMENTO,,ALL,,GPS,,,,,NONE,,0,,,,,,,1986,,,100,X,0,0,,POINT (-122.396645 37.795002),108,6,3,8,108
24171000,,24171000,15TH ST,MISSION,OPTICOM,,9,,,ALL,,GPS,TSP;FIRE PREEMPT,,,MID MISSION,FULL DONE,,2007,NONE,NONE,DONE,NONE,,,1953,,,0,,0,0,,POINT (-122.419815 37.76667),53,3,2,20,53
27854000,,27854000,33RD AVE,GEARY,OPTICOM,,1,,,ALL,,GPS,FIRE PREEMPT,,Geary BRT Phase 2 (unfunded),,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1959,,,0,,0,0,,POINT (-122.493286 37.779682),8,8,4,29,8
25898000,,25898000,HAIGHT,WEBSTER,OPTICOM,,5,,,ALL,,GPS,TSP;FIRE PREEMPT,,Muni Forward 7 Haight,,NEW DONE,21-Feb,2021,DONE,NONE,NONE,NONE,SFMTA Bond,,2021,,,0,,0,0,,POINT (-122.42883 37.772285),26,4,11,9,26
25583000,,25583000,BAY,LARKIN,,,2,,,ALL,,GPS,,,,PCS2010 BATCH 1,MOD AFTER FULL DONE,,1997,,DONE,,,FED/SALES TAX,,1980,,,0,,0,0,,POINT (-122.4218 37.80456),107,6,6,32,107
